detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
869	1711.952556389120	1870.428515377810	1926.880259500700	1932.586892280340	1805.959467391160	1651.515448021030	1531.879646787260	1473.334968427790	1409.309335354340	1265.989405340650	1250.868906697540	1178.163118288760	957.802402733377	929.997472700790	895.479886628460
870	1711.918058180660	1870.347469518580	1926.873863479320	1932.628654446380	1805.997569818480	1651.526192715890	1531.882975584090	1473.355412879080	1409.335138318930	1265.988601084590	1250.880557710460	1178.184314239550	957.783881584186	930.003196001400	895.480559530628
871	1711.883455962780	1870.266687718070	1926.867743841780	1932.670314913890	1806.035655241540	1651.536911456060	1531.886267032790	1473.375839969760	1409.360925346360	1265.987818270490	1250.892261849000	1178.205517665970	957.765273976201	930.008962395879	895.481214631843
872	1711.848752303310	1870.186186408590	1926.861912814450	1932.711902826140	1806.073713847880	1651.547605658110	1531.889514157850	1473.396256266160	1409.386701803850	1265.987060339950	1250.904005334310	1178.226722338610	957.746580748414	930.014761510227	895.481850955614
873	1711.813941992060	1870.105971325340	1926.856353649170	1932.753387122630	1806.111759072030	1651.558273702940	1531.892729487730	1473.416654646340	1409.412461462670	1265.986323878390	1250.915806311190	1178.247937377230	957.727802125603	930.020598109291	895.482470180790
874	1711.779030539370	1870.026035624290	1926.851085376350	1932.794793428680	1806.149775580970	1651.568916779470	1531.895896331350	1473.437041118290	1409.438208548990	1265.985614158520	1250.927644691760	1178.269152037030	957.708939695838	930.026471425767	895.483071854765
875	1711.744013373440	1869.946389532660	1926.846087617230	1932.836102992450	1806.187776732570	1651.579534370650	1531.899033287100	1473.457411140640	1409.463941728270	1265.984925775830	1250.939540660830	1178.290376981490	957.689993848819	930.032379049093	895.483657430837
876	1711.708895503580	1869.867005394970	1926.841365927370	1932.877338806600	1806.225752858060	1651.590132491520	1531.902120290110	1473.477768037740	1409.489659963230	1265.984264534710	1250.951473614590	1178.311601647810	957.670962979173	930.038324208226	895.484226549143
877	1711.673673538870	1869.787916375210	1926.836921177240	1932.918479387780	1806.263710175970	1651.600699876020	1531.905179095480	1473.498108272920	1409.515367611030	1265.983625227960	1250.963461167340	1178.332835247100	957.651852719072	930.044303987565	895.484778193542
878	1711.638349881590	1869.709090429830	1926.832751993380	1932.959541288640	1806.301643309630	1651.611244014680	1531.908189626260	1473.518434245430	1409.541058162080	1265.983013118570	1250.975490850000	1178.354071247310	957.632656130122	930.050319936722	895.485315785340
879	1711.602924332430	1869.630561773230	1926.828858181830	1933.000509536630	1806.339558599630	1651.621761369610	1531.911167391420	1473.538745011370	1409.566738278420	1265.982424651990	1250.987572229400	1178.375310961380	957.613380667025	930.056371848951	895.485839572881
880	1711.567397007310	1869.552271028750	1926.825234586500	1933.041398931490	1806.377452542260	1651.632255864770	1531.914100899050	1473.559039644260	1409.592399358700	1265.981861951460	1250.999695755230	1178.396555695160	957.594020712501	930.062458126507	895.486349160189
881	1711.531768501360	1869.474293114830	1926.821881297010	1933.082203088450	1806.415323129160	1651.642724102750	1531.917001222850	1473.579320559550	1409.618051736120	1265.981324926310	1251.011866603670	1178.417807828200	957.574578865183	930.068581635373	895.486844707174
882	1711.496038085330	1869.396563805240	1926.818807404640	1933.122916298560	1806.453172275600	1651.653167916090	1531.919860241840	1473.599584154120	1409.643685076030	1265.980813716870	1251.024084209340	1178.439065004040	957.555057590067	930.074745078151	895.487327052493
883	1711.460207656840	1869.319125285080	1926.816008500980	1933.163552434350	1806.490998748900	1651.663587007200	1531.922680438010	1473.619833808340	1409.669307297940	1265.980328682570	1251.036348185970	1178.460327322050	957.535455117661	930.080939656964	895.487796195424
884	1711.424276981310	1869.241931788950	1926.813476597240	1933.204097642050	1806.528807678640	1651.673981032440	1531.925462797650	1473.640064952510	1409.694912896620	1265.979869742190	1251.048663848120	1178.481594690880	957.515775086859	930.087173893476	895.488252320179
885	1711.388247714270	1869.165034769760	1926.811223151110	1933.244567256340	1806.566591018370	1651.684350475190	1531.928206448330	1473.660283757140	1409.720509044410	1265.979439009590	1251.061020719510	1178.502865933920	957.496017521928	930.093440463434	895.488697716433
886	1711.352117459760	1869.088402697870	1926.809231454510	1933.284941369440	1806.604356793600	1651.694694742300	1531.930913780830	1473.680482835610	1409.746088368420	1265.979033605630	1251.073428650420	1178.524144946660	957.476182319610	930.099743018691	895.489131485900
887	1711.315884857540	1869.012041218050	1926.807521072000	1933.325245714330	1806.642094772760	1651.705014902740	1531.933577021990	1473.700669269630	1409.771656407600	1265.978656848460	1251.085876027280	1178.545424929860	957.456268558739	930.106080548262	895.489554678229
888	1711.279557178200	1868.935951364030	1926.806070522880	1933.365454208540	1806.679817438510	1651.715311665580	1531.936210209290	1473.720835785060	1409.797207856050	1265.978305258940	1251.098379160070	1178.566714621840	957.436278468223	930.112451928775	895.489967585074
889	1711.243134104190	1868.860130512130	1926.804887339980	1933.405594044280	1806.717511933990	1651.725587113540	1531.938794425930	1473.740988544340	1409.822747336380	1265.977984183090	1251.110919033250	1178.588004718300	957.416214006592	930.118858031784	895.490370468272
890	1711.206611568510	1868.784587966830	1926.803967811520	1933.445638281980	1806.755190532430	1651.735833949310	1531.941350911920	1473.761122908340	1409.848272910250	1265.977688140520	1251.123514155170	1178.609305151300	957.396074242738	930.125297758466	895.490763347920
891	1711.169992499560	1868.709298890560	1926.803316396830	1933.485612460350	1806.792843372430	1651.746058742780	1531.943856745870	1473.781242365630	1409.873783132330	1265.977422025590	1251.136146211670	1178.630605374200	957.375860582265	930.131772842409	895.491147619977
892	1711.133275549310	1868.634288319080	1926.802929952420	1933.525497620160	1806.830476980770	1651.756257514030	1531.946336748060	1473.801343188060	1409.899282952800	1265.977183117260	1251.148830818260	1178.651917617960	957.355575865157	930.138280385232	895.491524545520
893	1711.096459921520	1868.559525584520	1926.802798423200	1933.565305643050	1806.868085627800	1651.766434720550	1531.948769103600	1473.821427962570	1409.924765160420	1265.976974393260	1251.161556939600	1178.673230302430	957.335215585104	930.144821028294	895.491892774261
894	1711.059548415490	1868.485054341460	1926.802930219800	1933.605032880160	1806.905675908900	1651.776586626350	1531.951169656230	1473.841495665170	1409.950236534850	1265.976793125410	1251.174334089200	1178.694548967900	957.314781226151	930.151397500108	895.492253518411
895	1711.022544253130	1868.410813927820	1926.803330593320	1933.644679419430	1806.943244262250	1651.786716008020	1531.953526376080	1473.861545290160	1409.975689365030	1265.976641913480	1251.187152051840	1178.715870563760	957.294277105998	930.158012432128	895.492607152956
896	1710.985445127590	1868.336869489210	1926.803995687350	1933.684245847910	1806.980788707410	1651.796820590940	1531.955851047140	1473.881579437010	1410.001131068510	1265.976520091060	1251.200017884110	1178.737198344640	957.273700089828	930.164656816360	895.492954293572
897	1710.948250110890	1868.263152381650	1926.804918541790	1933.723729700090	1807.018311167930	1651.806901990110	1531.958135663230	1473.901594261740	1410.026556032750	1265.976427838610	1251.212929310450	1178.758531222050	957.253054306762	930.171342474420	895.493296424861
898	1710.910960762910	1868.189719421760	1926.806104914250	1933.763141255360	1807.055810356610	1651.816960119690	1531.960382267400	1473.921593241910	1410.051971816120	1265.976365464950	1251.225883686760	1178.779869680260	957.232339626017	930.178054335837	895.493631611106
899	1710.873578349210	1868.116533433180	1926.807544927450	1933.802466957650	1807.093291627720	1651.826994589490	1531.962590950480	1473.941572015110	1410.077368875960	1265.976332327590	1251.238887722300	1178.801213241350	957.211556354821	930.184806512083	895.493962640381
900	1710.836103064290	1868.043622969200	1926.809261464400	1933.841721161080	1807.130746636850	1651.837006045590	1531.964761723140	1473.961536686870	1410.102757064780	1265.976331104070	1251.251932966230	1178.822560359630	957.190703692979	930.191587680060	895.494287188482
901	1710.798534869160	1867.970963170110	1926.811217085330	1933.880886352790	1807.168183628670	1651.846995656990	1531.966897929680	1473.981479794140	1410.128127873660	1265.976358877590	1251.265027833450	1178.843914943630	957.169783822416	930.198403116321	895.494610325573
902	1710.760877164400	1867.898560378000	1926.813433942420	1933.919983389270	1807.205592359450	1651.856965586820	1531.968991452850	1474.001408556180	1410.153488085000	1265.976418984350	1251.278161432400	1178.865271079770	957.148799350233	930.205251842224	895.494926611268
903	1710.723125288480	1867.826411846530	1926.815903414560	1933.958992985670	1807.242987110950	1651.866908848070	1531.971054773650	1474.021315541040	1410.178830896330	1265.976507919880	1251.291348487420	1178.886637645860	957.127749995407	930.212130967417	895.495244156617
904	1710.685285423390	1867.754518237630	1926.818633784250	1933.997941729560	1807.280351521570	1651.876830798360	1531.973067189260	1474.041207040610	1410.204161660550	1265.976630903750	1251.304572316440	1178.908003993510	957.106635354139	930.219043184943	895.495553984231
905	1710.647352967440	1867.682889555680	1926.821613150110	1934.036797019240	1807.317698450740	1651.886728660030	1531.975055348080	1474.061078368450	1410.229478375850	1265.976782710230	1251.317849109880	1178.929375459320	957.085458397018	930.225987948621	895.495863990308
906	1710.609329717470	1867.611500567230	1926.824846807930	1934.075586433210	1807.355020045930	1651.896607235820	1531.976991494420	1474.080933000430	1410.254779021230	1265.976967583480	1251.331162886360	1178.950752027990	957.064215156911	930.232965544666	895.496170058210
907	1710.571216812480	1867.540374938160	1926.828332957720	1934.114292266260	1807.392325654040	1651.906460878770	1531.978904672170	1474.100767286790	1410.280068766670	1265.977183642870	1251.344528172890	1178.972136978520	957.042907050437	930.239977117249	895.496474284994
908	1710.533016093300	1867.469483823330	1926.832063263890	1934.152926799770	1807.429603836060	1651.916295629940	1531.980770646140	1474.120583832960	1410.305340429840	1265.977433536810	1251.357933834440	1178.993524873840	957.021539241400	930.247023582376	895.496776785161
909	1710.494727015560	1867.398866228740	1926.836044385960	1934.191485454580	1807.466860470870	1651.926106679480	1531.982605736700	1474.140381594840	1410.330599467850	1265.977714609300	1251.371386260070	1179.014920121790	957.000109906065	930.254099408750	895.497080273694
910	1710.456349346890	1867.328462109050	1926.840280594660	1934.229968981400	1807.504094880490	1651.935897394610	1531.984398364050	1474.160159509660	1410.355842195740	1265.978029200690	1251.384883358450	1179.036318284720	956.978620682687	930.261211802935	895.497383408984
911	1710.417884432460	1867.258339925640	1926.844770017460	1934.268377244160	1807.541307866460	1651.945665249710	1531.986159273300	1474.179920153550	1410.381075249280	1265.978376780960	1251.398424879090	1179.057722935860	956.957069235133	930.268352627865	895.497686055645
912	1710.379332632660	1867.188428959700	1926.849503281940	1934.306706251420	1807.578498609900	1651.955411296470	1531.987879743930	1474.199660028590	1410.406289710220	1265.978757733080	1251.412010942050	1179.079132731770	956.935460863019	930.275534300961	895.497992155124
913	1710.340695727140	1867.118785852600	1926.854487886690	1934.344967529280	1807.615664929810	1651.965136316770	1531.989562872850	1474.219382547530	1410.431496256910	1265.979172142210	1251.425639197300	1179.100546328230	956.913797290408	930.282739800897	895.498295264326
914	1710.301972369540	1867.049372283950	1926.859712933680	1934.383147482910	1807.652813158070	1651.974841385450	1531.991212214680	1474.239082963700	1410.456682379750	1265.979619361100	1251.439315511310	1179.121967402520	956.892075371790	930.289983428478	895.498600704672
915	1710.263165396660	1866.980218012340	1926.865201099570	1934.421259494970	1807.689934913560	1651.984525777220	1531.992818424550	1474.258767583050	1410.481858587760	1265.980102067020	1251.453032567090	1179.143391462750	956.870297269529	930.297255265613	895.498906491595
916	1710.224271969430	1866.911297892510	1926.870916546580	1934.459289050220	1807.727038557570	1651.994189932350	1531.994393148350	1474.278429050920	1410.507017720210	1265.980617296410	1251.466797658440	1179.164823367320	956.848463681778	930.304558615558	895.499217760785
917	1710.185297268680	1866.842617485330	1926.876886068460	1934.497260481260	1807.764113663480	1652.003836662760	1531.995924105970	1474.298074612470	1410.532164916510	1265.981168402620	1251.480601343400	1179.186256380460	956.826575539245	930.311893973954	895.499528392534
918	1710.146236837940	1866.774179154060	1926.883091945760	1934.535143832490	1807.801172925980	1652.013459595770	1531.997427999840	1474.317696721350	1410.557297836590	1265.981751838920	1251.494456344070	1179.207699933350	956.804635328013	930.319259343689	895.499842617543
919	1710.107095328670	1866.705977960580	1926.889542782090	1934.572968055120	1807.838203465660	1652.023064012400	1531.998879961130	1474.337301714830	1410.582416664460	1265.982373327550	1251.508348294370	1179.229143259700	956.782639432474	930.326656581567	895.500159755640
